date,tmax_med,tmax_mean,tmax_std,tmax_cnt,tmax_max,tmax_min
19811217,8.2510004,8.2559053,0.1259888,8,8.3690004,7.9450002
19811218,11.2729998,11.2012546,0.3466311,8,11.5249996,10.3310003
19811219,4.5320001,4.5585734,0.4446755,8,5.493,4.0549998
19811220,2.112,2.0791518,0.3106014,8,2.6700001,1.7
19811221,0.884,0.8970339,0.1704639,8,1.248,0.706
19811222,4.8429999,4.7829981,0.2180068,8,4.9889998,4.2670002
19811223,16.4699993,16.4332463,0.3362226,8,17.0839996,15.9429998
19811224,19.1089993,19.0625343,0.372068,8,19.4300003,18.1739998
19811225,12.5740004,12.529399,0.1717579,8,12.6750002,12.0959997
19811226,4.0970001,4.0662685,0.1719251,8,4.3379998,3.723
19811227,3.0840001,3.0877955,0.0688604,8,3.191,2.96
19811228,5.402,5.389108,0.1823787,8,5.5910001,4.9980001
19811229,5.9419999,5.9760501,0.2286322,8,6.428,5.6139998
19811230,9.9879999,9.9510315,0.1498381,8,10.099,9.5930004
19811231,6.737,6.7981607,0.3282948,8,7.5110002,6.4060001
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
19820102,13.0819998,12.9193318,0.5311195,8,13.5159998,11.7679996
19820103,9.1759996,9.1376951,0.0919019,8,9.2519999,8.9540005
19820104,10.3439999,10.2416775,1.0362654,8,12.3789997,9.1850004
19820105,17.198,17.2042591,0.3146751,8,17.7709999,16.7770004
19820106,10.9119997,10.8846462,0.0462828,8,10.9519997,10.7969999
19820107,13.4779997,13.3988757,0.1680811,8,13.6059999,13.0889997
19820108,19.8169994,19.8111223,0.0904347,8,19.8990002,19.625
19820109,5.4949999,5.4472522,0.0939806,8,5.5430002,5.243
19820110,8.5129995,8.4861686,0.1276703,8,8.6669998,8.2220001
19820111,-8.1499996,-8.1974944,0.1624994,8,-7.928,-8.4940004
19820112,-3.5350001,-3.3850728,0.5042095,8,-2.323,-3.9400001
19820113,-0.559,-0.5665288,0.0780704,8,-0.431,-0.701
19820114,-0.024,-0.0222861,0.1773293,8,0.289,-0.303
19820115,-0.63,-0.6168519,0.2218366,8,-0.155,-0.857
19820116,2.517,2.4394078,0.3638882,8,2.9170001,1.712
19820117,4.2259998,4.2231066,0.4933107,8,4.7950001,3.168
19820118,-7.059,-7.056564,0.1489925,8,-6.7459998,-7.2350001
19820119,5.6929998,5.6663507,0.1092212,8,5.8330002,5.52
19820120,2.2520001,2.1896443,0.1104805,8,2.3299999,1.97
19820121,3.503,3.4954806,0.0276044,8,3.5510001,3.457
19820122,4.1820002,4.1367905,0.1977776,8,4.4239998,3.7880001
19820123,1.62,1.6012804,0.0435259,8,1.6720001,1.53
19820124,4.2849998,4.2577947,0.2500467,8,4.6149998,3.921
19820125,6.1500001,6.1223307,0.0618596,8,6.23,6.0139999
19820126,6.9749999,6.8534321,0.2921374,8,7.2199998,6.2789998
19820127,0.05,0.0569849,0.0694582,8,0.188,-0.036
19820128,2.3940001,2.3896913,0.058424,8,2.483,2.2939999
19820129,11.0100002,11.0272603,0.1907157,8,11.3549995,10.7209997
19820130,11.691,11.7363987,0.2349213,8,12.2209997,11.4589996
19820131,12.927,12.8756625,0.091945,8,12.9619999,12.6689997
19820201,21.5160007,21.5009199,0.1319599,8,21.6499996,21.2240009
19820202,11.6759996,11.655244,0.0794888,8,11.7869997,11.5419998
19820203,4.6020002,4.6424028,0.4397571,8,5.572,4.1760001
19820204,14.3509998,14.300626,0.1293879,8,14.4569998,14.0279999
19820205,17.1000004,16.9412466,0.3811048,8,17.3540001,16.0979996
19820206,7.2480001,7.2264542,0.0812646,8,7.3280001,7.0450001
19820207,10.9779997,10.7631668,0.6271067,8,11.4890003,9.4069996
19820208,8.8669996,9.0518029,0.6198145,8,10.3730001,8.3879995
19820209,13.7810001,13.7763928,0.0229673,8,13.8140001,13.743
19820210,12.1219997,12.0877998,0.0910802,8,12.191,11.8940001
19820211,8.0880003,8.0476644,0.0930576,8,8.1809998,7.8559999
19820212,11.8889999,11.8966712,0.1378749,8,12.0939999,11.6479998
19820213,12.3120003,12.3148321,0.0956971,8,12.4610004,12.1730003
19820214,8.7609997,8.7498891,0.1179891,8,8.9160004,8.5010004
19820215,15.0620003,15.0302849,0.1092233,8,15.2010002,14.8310003
19820216,19.7010002,19.665481,0.1034854,8,19.8050003,19.4619999
19820217,17.1760006,17.1503619,0.0888335,8,17.2609997,16.9669991
19820218,15.5319996,15.4772992,0.2091752,8,15.7449999,15.0419998
19820219,2.8139999,2.7955113,0.0742436,8,2.921,2.6800001
19820220,13.0690002,13.0452931,0.0745131,8,13.1450005,12.8870001
19820221,18.2329998,18.2236655,0.024808,8,18.2649994,18.177
19820222,17.1369991,17.1032346,0.0774,8,17.1970005,16.9279995
19820223,11.7309999,11.721471,0.0681172,8,11.8319998,11.6379995
19820224,19.5750008,19.5945577,0.1053965,8,19.7539997,19.4060001
19820225,26.9109993,26.9085549,0.0901567,8,27.0529995,26.7779999
19820226,7.1669998,7.2010597,0.3257955,8,7.7810001,6.7270002
19820227,3.0550001,3.0236186,0.0669691,8,3.1110001,2.8859999
19820228,1.3940001,1.3516067,0.1538041,8,1.6440001,1.138
19820301,5.658,5.6961292,0.1799832,8,6.007,5.4099998
19820302,12.4820004,12.4750652,0.0441175,8,12.5439997,12.3870001
19820303,20.2490005,20.235571,0.0572312,8,20.3139992,20.1070004
19820304,13.5080004,13.5270353,0.165674,8,13.6739998,13.0939999
19820305,7.5739999,7.6217434,0.2016066,8,7.994,7.348
19820306,23.5410004,23.5626031,0.0447978,8,23.618,23.4780006
19820307,6.5570002,6.5904755,0.1261746,8,6.7529998,6.3319998
19820308,5.9089999,5.9000069,0.0623085,8,5.9359999,5.7410002
19820309,8.7259998,8.7228091,0.0458468,8,8.7679996,8.6129999
19820310,17.1299992,17.1375288,0.0204966,8,17.1739998,17.1019993
19820311,18.3589993,18.3541985,0.0749762,8,18.4169998,18.1560001
19820312,21.427,21.4146636,0.0858903,8,21.4769993,21.2070007
19820313,25.3810005,25.3808664,0.0372422,8,25.4239998,25.298000300000002
19820314,26.2280006,26.2157868,0.1179584,8,26.309,25.9190006
19820315,19.382,19.3903828,0.0434441,8,19.4400005,19.3169994
19820316,9.507,9.5015816,0.087079,8,9.6630001,9.3900003
19820317,11.0360003,10.9974835,0.1471961,8,11.1499996,10.6479998
19820318,26.0890007,26.0630931,0.0447689,8,26.1389999,25.9939995
19820319,19.7849998,19.8457344,0.1403707,8,20.1089993,19.6389999
19820320,18.809,18.8202714,0.0206335,8,18.8600006,18.7870007
19820321,10.1990004,10.2195484,0.077632,8,10.3339996,10.085
19820322,21.1830006,21.2495412,0.0816568,8,21.375,21.1210003
19820323,18.5319996,18.5462125,0.0607503,8,18.6569996,18.4540005
19820324,16.7080002,16.7222785,0.042734,8,16.8059998,16.6749992
19820325,15.7419996,15.7592904,0.0662005,8,15.927,15.7139997
19820326,22.2849998,22.2849046,0.0281865,8,22.3439999,22.2460003
19820327,12.3190002,12.332618,0.0984873,8,12.5010004,12.177
19820328,9.4650002,9.4798432,0.0512367,8,9.5620003,9.3979998
19820329,10.1619997,10.1662351,0.0386392,8,10.2279997,10.1040001
19820330,17.677,17.6795985,0.0171464,8,17.6879997,17.6350002
19820331,23.0389996,23.0393407,0.0461897,8,23.1110001,22.9570007
19820401,21.6089993,21.5900354,0.1226907,8,21.7140007,21.3360004
19820402,24.5909996,24.6098162,0.0387998,8,24.6399994,24.5349998
19820403,26.0470009,26.0730458,0.0414754,8,26.1399994,25.9990005
19820404,25.5020008,25.536561,0.1164376,8,25.6889992,25.3129997
19820405,22.6599998,22.6765639,0.073851,8,22.7959995,22.5389996
19820406,14.2209997,14.2398833,0.0217139,8,14.2679996,14.2010002
19820407,10.3789997,10.4790747,0.2644526,8,11.0089998,10.0930004
19820408,11.7639999,11.7990946,0.0608624,8,11.8739996,11.7019997
19820409,7.8870001,7.8884932,0.0686782,8,8.0290003,7.7969999
19820410,15.8669996,15.9504139,0.1275987,8,16.1280003,15.7880001
19820411,14.2840004,14.3041606,0.0201459,8,14.3319998,14.2639999
19820412,17.9680004,17.9955138,0.0445236,8,18.0429993,17.9090004
19820413,24.4829998,24.5200396,0.0704016,8,24.6130009,24.3990002
19820414,24.2399998,24.2061371,0.1315306,8,24.3139992,23.9130001
19820415,24.6420002,24.6912105,0.1528689,8,24.9209995,24.4370003
19820416,24.0100002,24.0676517,0.0565958,8,24.1259995,23.9829998
19820417,27.1240005,27.1871731,0.1416392,8,27.4769993,27.0189991
19820418,27.2849998,27.3292775,0.1141863,8,27.5690002,27.1949997
19820419,21.3490009,21.3639661,0.0575717,8,21.4379997,21.2539997
19820420,20.8190002,20.873172,0.1793969,8,21.2560005,20.6630001
19820421,16.4699993,16.4827784,0.0883668,8,16.5949993,16.3059998
19820422,19.8549995,19.8711088,0.0490274,8,19.9290009,19.7630005
19820423,13.3959999,13.4542759,0.1118699,8,13.599,13.2729998
19820424,19.0340004,19.0852686,0.0839925,8,19.2469997,18.9720001
19820425,23.7479992,23.7713982,0.0289071,8,23.8260002,23.7320004
19820426,23.3400002,23.4153438,0.1134747,8,23.6490002,23.2959995
19820427,24.1119995,24.1449945,0.0460503,8,24.1879997,24.066
19820428,25.1550007,25.1630023,0.09626,8,25.2819996,24.9589996
19820429,19.4669991,19.4330982,0.1033684,8,19.6000004,19.2919998
19820430,19.4419994,19.4332861,0.1286677,8,19.6219997,19.2240009
19820501,22.1490002,22.1119252,0.0800068,8,22.1959991,21.948
19820502,25.7900009,25.7849342,0.0785842,8,25.9090004,25.6439991
19820503,25.9979992,26.0121619,0.1383392,8,26.2770004,25.8339996
19820504,25.7800007,25.7623176,0.0957177,8,25.8999996,25.5769997
19820505,25.7140007,25.713543,0.0439955,8,25.7649994,25.6369991
19820506,26.923000300000002,26.9217666,0.1269791,8,27.1830006,26.7649994
19820507,29.1480007,29.1630427,0.1076865,8,29.3710003,29.0289993
19820508,30.4519997,30.4531497,0.0603611,8,30.5569992,30.3330002
19820509,23.3729992,23.3544691,0.1220471,8,23.5300007,23.1800003
19820510,25.8069992,25.8180332,0.0726126,8,25.9519997,25.7110004
19820511,26.1499996,26.1500813,0.0332856,8,26.2029991,26.0809994
19820512,26.6000004,26.5874411,0.114691,8,26.6940002,26.3460007
19820513,30.9540005,30.9406049,0.0934739,8,31.0690002,30.7609997
19820514,33.0099983,33.1273572,0.2019158,8,33.5649986,32.9119987
19820515,32.6559982,32.6304603,0.1217039,8,32.8149986,32.4469986
19820516,30.0100002,29.9955343,0.1452265,8,30.2469997,29.8099995
19820517,30.1000004,30.0778864,0.1452558,8,30.3069992,29.8789997
19820518,30.9720001,30.9679816,0.0337047,8,31.0179996,30.8899994
19820519,28.8299999,28.7999911,0.2215167,8,29.1709995,28.5020008
19820520,26.4920006,26.5190742,0.1204231,8,26.743,26.3570004
19820521,28.3869991,28.3639153,0.093821,8,28.4610004,28.2210007
19820522,27.2719994,27.2843302,0.0356224,8,27.3369999,27.2169991
19820523,29.9610004,29.9683099,0.0289585,8,30.0149994,29.9190006
19820524,29.4360008,29.4776494,0.0838402,8,29.6569996,29.3630009
19820525,26.8969994,26.8702809,0.0813772,8,26.9829998,26.6949997
19820526,27.5060005,27.4624292,0.104945,8,27.6299992,27.3290005
19820527,26.7730007,26.767869,0.0841364,8,26.9099998,26.618
19820528,27.9629993,28.0013731,0.069536,8,28.125,27.9139996
19820529,29.6580009,29.7237245,0.1681976,8,30.0849991,29.5249996
19820530,32.6160011,32.6271985,0.0315529,8,32.6819992,32.5760002
19820531,32.9720001,32.9720159,0.0777692,8,33.1010017,32.8499985
19820601,33.1829987,33.1681953,0.103152,8,33.2900009,33.0089989
19820602,29.2719994,29.26998,0.1225509,8,29.5100002,29.1060009
19820603,28.9769993,28.9885796,0.1467189,8,29.3110008,28.8330002
19820604,28.5450001,28.5204111,0.3005577,8,28.8780003,27.9099998
19820605,24.3670006,24.3065152,0.1994378,8,24.5830002,23.9360008
19820606,29.0960007,29.0849424,0.0289982,8,29.1240005,29.0259991
19820607,25.1040001,25.1037067,0.0796336,8,25.2679996,25
19820608,27.368,27.3615142,0.1286514,8,27.5049992,27.0939999
19820609,29.9239998,29.9093268,0.0706078,8,30.0380001,29.8029995
19820610,28.2180004,28.2043389,0.1322051,8,28.3519993,27.9200001
19820611,26.3490009,26.3493736,0.2246054,8,26.5599995,25.868
19820612,25.2129993,25.2213872,0.0776691,8,25.3770008,25.1130009
19820613,26.9890003,27.0003309,0.0702075,8,27.1469994,26.9039993
19820614,25.6200008,25.6024821,0.0762379,8,25.7450008,25.4790001
19820615,28.6070004,28.6135145,0.0227289,8,28.6599998,28.5890007
19820616,28.9220009,28.9340077,0.030319,8,28.9759998,28.8939991
19820617,31.2539997,31.2270603,0.0846102,8,31.3490009,31.0450001
19820618,28.9220009,28.948746,0.0540859,8,29.0550003,28.8920002
19820619,26.7409992,26.7702852,0.1248855,8,27.0370007,26.6170006
19820620,30.5090008,30.5250657,0.0427193,8,30.6060009,30.4710007
19820621,28.625,28.598749,0.0699733,8,28.691,28.4969997
19820622,30.4890003,30.4825679,0.021032,8,30.5189991,30.4510002
19820623,23.5419998,23.5298154,0.1302615,8,23.7520008,23.2819996
19820624,29.125,29.1221723,0.0196006,8,29.1599998,29.0900002
19820625,25.007,24.9252507,0.3189153,8,25.3850002,24.4559994
19820626,29.1170006,29.1255432,0.0439537,8,29.1919994,29.0599995
19820627,29.6830006,29.6606471,0.4306626,8,30.4220009,29.0540009
19820628,30.6079998,30.6034081,0.0755029,8,30.7560005,30.5020008
19820629,30.2110004,30.1914572,0.0804657,8,30.3279991,30.0739994
19820630,31.1900005,31.1912813,0.0414742,8,31.2490005,31.1210003
19820701,32.0299988,32.0270265,0.0399921,8,32.0760002,31.9249992
19820702,26.9860001,26.9970368,0.0556406,8,27.1070004,26.9139996
19820703,29.0349998,29.0417075,0.0709816,8,29.1429996,28.9330006
19820704,32.5760002,32.5441534,0.0900094,8,32.6549988,32.3569984
19820705,32.2490005,32.2770129,0.0413899,8,32.3540001,32.2210007
19820706,24.9549999,24.9913364,0.0676747,8,25.0939999,24.8859997
19820707,28.7789993,28.7846333,0.0397105,8,28.8180008,28.6860008
19820708,31.1310005,31.1293658,0.0209399,8,31.1569996,31.0909996
19820709,32.2980003,32.3154702,0.0267931,8,32.3530006,32.2729988
19820710,33.0890007,33.082463,0.0435487,8,33.1430016,32.9980011
19820711,30.7029991,30.7100843,0.0812869,8,30.8710003,30.6019993
19820712,31.6450005,31.6419987,0.0196707,8,31.6599998,31.5979996
19820713,29.8269997,29.8578168,0.0614226,8,29.9740009,29.7830009
19820714,30.7059994,30.6928845,0.0845367,8,30.8129997,30.5249996
19820715,30.1060009,30.0816611,0.1185529,8,30.2749996,29.8379993
19820716,28.7709999,28.7481807,0.0819676,8,28.8199997,28.5799999
19820717,31.8209991,31.8485478,0.1392413,8,32.0760002,31.6000004
19820718,32.3610001,32.3669411,0.0745446,8,32.4830017,32.2509995
19820719,32.5709991,32.5694924,0.0254938,8,32.5950012,32.5060005
19820720,32.9070015,32.91146,0.0412933,8,32.9770012,32.8419991
19820721,32.0449982,32.0309284,0.0533489,8,32.1040001,31.934
19820722,31.6679993,31.6753525,0.0838328,8,31.8029995,31.5650005
19820723,31.6159992,31.6178692,0.0600743,8,31.6919994,31.4960003
19820724,30.7290001,30.7190877,0.1124769,8,30.9249992,30.5550003
19820725,29.2709999,29.2660032,0.0316348,8,29.3120003,29.2019997
19820726,31.823,31.8082203,0.0789087,8,31.9220009,31.6550007
19820727,34.1419983,34.140269,0.033350200000000003,8,34.1839981,34.0579987
19820728,33.9410019,33.9478346,0.0541569,8,34.0509987,33.8639984
19820729,32.2200012,32.2454073,0.0670091,8,32.3540001,32.1710014
19820730,25.6660004,25.6626437,0.1948171,8,26.0629997,25.4090004
19820731,30.6809998,30.6774911,0.0704096,8,30.743,30.5149994
19820801,27.073,27.0651683,0.0376117,8,27.1060009,26.9839993
19820802,30.6439991,30.6717922,0.0620459,8,30.7740002,30.6079998
19820803,31.0130005,30.9702517,0.1166574,8,31.1499996,30.8199997
19820804,30.6660004,30.6619542,0.0889839,8,30.8139992,30.5060005
19820805,31.5599995,31.5663732,0.137832,8,31.8260002,31.3859997
19820806,31.552,31.4971458,0.0970525,8,31.6089993,31.3500004
19820807,31.5489998,31.5926666,0.1135429,8,31.8120003,31.4710007
19820808,32.2789993,32.2945633,0.0497268,8,32.3950005,32.2369995
19820809,31.7000008,31.6537423,0.1000448,8,31.7870007,31.5300007
19820810,31.8449993,31.8561341,0.0309101,8,31.8969994,31.8099995
19820811,30.1690006,30.1888063,0.0825226,8,30.3460007,30.0900002
19820812,29.8050003,29.8011406,0.0449722,8,29.8740005,29.7250004
19820813,25.8430004,25.8184799,0.0464059,8,25.8770008,25.7479992
19820814,26.8260002,26.8142893,0.086994,8,26.9309998,26.6350002
19820815,28.7989998,28.7811244,0.2209642,8,29.0300007,28.309
19820816,30.9619999,30.9410703,0.0735323,8,31.0359993,30.8059998
19820817,31.1819992,31.1825167,0.08433,8,31.3290005,31.0559998
19820818,30.3630009,30.3122563,0.0837258,8,30.423000300000002,30.184
19820819,28.0440006,28.0386488,0.08233,8,28.1469994,27.8649998
19820820,29.9570007,29.9426012,0.1805817,8,30.1620007,29.5620003
19820821,31.7450008,31.7048445,0.1055925,8,31.8419991,31.4769993
19820822,30.3099995,30.3082413,0.1132236,8,30.4330006,30.0620003
19820823,28.0499992,28.039352,0.1669192,8,28.1989994,27.6630001
19820824,30.3659992,30.3381479,0.1829335,8,30.5020008,29.9330006
19820825,32.0760002,32.0504242,0.1018379,8,32.1529999,31.8250008
19820826,32.3600006,32.3337907,0.1636439,8,32.5349998,31.9850006
19820827,28.3799992,28.3723626,0.1665891,8,28.6019993,28.0499992
19820828,29.1609993,29.1273803,0.1565558,8,29.2870007,28.7770004
19820829,29.0709991,29.0448582,0.1756234,8,29.2210007,28.6569996
19820830,23.3729992,23.3638068,0.2557997,8,23.6690006,22.8250008
19820831,26.427,26.3771831,0.2292668,8,26.7269993,25.9120007
19820901,25.6399994,25.6178821,0.074689,8,25.7269993,25.5030003
19820902,26.6459999,26.6290316,0.0993789,8,26.798000300000002,26.4710007
19820903,31.8150005,31.8530807,0.1141817,8,32.0649986,31.7339993
19820904,31.8929996,31.8821252,0.0689789,8,31.9599991,31.7530003
19820905,27.3719997,27.4087744,0.122902,8,27.6580009,27.2840004
19820906,25.9589996,25.9732169,0.1451714,8,26.2639999,25.8069992
19820907,28.2399998,28.2429392,0.0851306,8,28.3889999,28.1210003
19820908,29.5510006,29.6057455,0.1138559,8,29.8209991,29.4799995
19820909,26.1070004,26.0711222,0.1387522,8,26.323,25.8700008
19820910,27.302,27.3359109,0.0783486,8,27.4899998,27.2590008
19820911,25.8770008,25.9127922,0.1282792,8,26.1760006,25.7579994
19820912,28.2590008,28.2687228,0.0488569,8,28.3619995,28.2129993
19820913,31.1369991,31.1904917,0.1047039,8,31.3770008,31.0979996
19820914,31.0030003,31.0122533,0.107987,8,31.1860008,30.8600006
19820915,29.4120007,29.3887867,0.0501448,8,29.448,29.2870007
19820916,32.4109993,32.3860542,0.1089429,8,32.5159988,32.1739998
19820917,31.7789993,31.8219008,0.0893116,8,32.0040016,31.7259998
19820918,27.7630005,27.7734447,0.1600201,8,28.1119995,27.5769997
19820919,32.1539993,32.1507332,0.0588999,8,32.2579994,32.0719986
19820920,24.0459995,24.0877828,0.0712491,8,24.2259998,23.993
19820921,24.9519997,24.9470644,0.0498493,8,25.0020008,24.8369999
19820922,20.3120003,20.3705104,0.1648077,8,20.7290001,20.2049999
19820923,21.7250004,21.7416881,0.0670033,8,21.8449993,21.6650009
19820924,22.2889996,22.3153656,0.070962,8,22.4249992,22.2380009
19820925,24.1380005,24.1636373,0.1027234,8,24.3549995,24.059
19820926,25.2859993,25.2963833,0.1020725,8,25.4810009,25.1660004
19820927,15.2259998,15.3334786,0.1418811,8,15.6300001,15.2119999
19820928,24.8710003,24.8879945,0.0469122,8,24.9790001,24.8299999
19820929,26.0970001,26.1168689,0.0562169,8,26.2080002,26.0550003
19820930,24.4179993,24.4292636,0.0342067,8,24.4850006,24.3910007
19821001,23.323,23.352687,0.1179513,8,23.5559998,23.1709995
19821002,25.6779995,25.7148295,0.0682153,8,25.8299999,25.6410007
19821003,28.4379997,28.437224,0.1219816,8,28.618,28.2159996
19821004,26.7409992,26.7400941,0.0987117,8,26.9300003,26.5900002
19821005,27.6539993,27.6074535,0.0953586,8,27.7019997,27.4039993
19821006,28.3260002,28.3144598,0.1149405,8,28.5300007,28.1229992
19821007,29.1870003,29.1539272,0.1035936,8,29.2399998,28.9039993
19821008,26.8180008,26.6833577,0.6867688,8,27.3549995,25.1499996
19821009,22.8439999,22.9965384,0.6567832,8,24.3500004,22.2199993
19821010,26.1049995,26.0851544,0.0854401,8,26.1930008,25.8959999
19821011,18.7339993,18.7023775,0.0851658,8,18.7800007,18.5119991
19821012,17.3430004,17.3482537,0.12019,8,17.5960007,17.2140007
19821013,21.2929993,21.3140551,0.0418808,8,21.3740005,21.2719994
19821014,21.6889992,21.7316428,0.2643793,8,22.2689991,21.3430004
19821015,22.5259991,22.5150928,0.1751614,8,22.8799992,22.3260002
19821016,21.9720001,22.0221936,0.2133158,8,22.4720001,21.7929993
19821017,18.0429993,18.0299073,0.1042167,8,18.2080002,17.8649998
19821018,15.7270002,15.7306299,0.0652476,8,15.8509998,15.6479998
19821019,16.9150009,16.9315765,0.0788049,8,17.0809994,16.8209991
19821020,23.4640007,23.4441955,0.1117261,8,23.6509991,23.2670002
19821021,25.4799995,25.4738067,0.1181185,8,25.6690006,25.2250004
19821022,20.0610008,20.0489243,0.0691626,8,20.1450005,19.9169998
19821023,14.7370005,14.7395815,0.1397523,8,15.0089998,14.5629997
19821024,10.3290005,10.3217504,0.0429256,8,10.3839998,10.2399998
19821025,7.6479998,7.6706713,0.4623582,8,8.5200005,7.0370002
19821026,10.0629997,10.0429436,0.0480037,8,10.092,9.941
19821027,19.8309994,19.8150401,0.0672412,8,19.882,19.6529999
19821028,21.0209999,20.9884624,0.0443574,8,21.0370007,20.9220009
